date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:17:18	292/292	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Oct%202017%2020:17:12%20GMT	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/glyphicons-halflings-regular.svg	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/glyphicons-halflings-regular.svg	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/bootstrap.css)
23:17:19	276/276	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Oct%202017%2020:17:13%20GMT	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/owl.video.play.png	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/owl.video.play.png	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/owl.carousel.css)
23:17:19	9742/9742	---MCZ	200	added ('OK')	text/css	etag:W/%2254773120-260e%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/pe-icon-7-stroke.css	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/pe-icon-7-stroke.css	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/main.css)
23:17:20	37414/37414	---MCZ	200	added ('OK')	text/css	etag:W/%22585c4aaa-9226%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/font-awesome.css	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/font-awesome.css	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/main.css)
23:17:23	116906/116906	---M--	200	added ('OK')	image/jpeg	etag:%2258c12e1a-1c8aa%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/blog_post_7.jpg	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/blog_post_7.jpg	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/)
23:17:31	156022/156022	---M--	200	added ('OK')	image/jpeg	etag:%2258c12e1a-26176%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/blog_post_8.jpg	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/blog_post_8.jpg	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/)
23:18:04	275256/275256	---M--	200	added ('OK')	image/jpeg	etag:%2258c12e1a-43338%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/portfolio/portfolio_details/1_1.jpg	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/portfolio/portfolio_details/1_1.jpg	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/portfolio-1.html)
23:18:06	10509/10509	---M--	200	added ('OK')	image/png	etag:%2258a2e790-290d%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/comments/comment_photo_1.png	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/comments/comment_photo_1.png	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/blog-post-1.html)
23:18:08	8648/8648	---M--	200	added ('OK')	image/png	etag:%2258a2ff1e-21c8%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/comments/comment_photo_2.png	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/comments/comment_photo_2.png	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/blog-post-1.html)
23:18:15	319682/319682	---M--	200	added ('OK')	image/jpeg	etag:%2258c12e1a-4e0c2%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/portfolio/portfolio_details/1_3.jpg	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/portfolio/portfolio_details/1_3.jpg	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/portfolio-1.html)
23:18:17	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e538-5083883eb9b00%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-strokebb1d.eot	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/pe-icon-7-stroke.css)
23:18:24	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e538-5083883eb9b00%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-stroke.eot?	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-stroked41d.eot	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/pe-icon-7-stroke.css)
23:18:27	58556/58556	---M--	200	added ('OK')	application/font-woff	etag:%22e4bc-5083883eb9b00%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-strokebb1d.woff	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/pe-icon-7-stroke.css)
23:18:28	164020/164020	---M--	200	added ('OK')	image/svg+xml	etag:%22546cc20c-280b4%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-strokebb1d.svg	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/pe-icon-7-stroke.css)
23:18:36	58480/58480	---M--	200	added ('OK')	application/font-sfnt	etag:%22e470-5083883eb9b00%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/Pe-icon-7-strokebb1d.ttf	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/pe-icon-7-stroke.css)
23:18:56	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5444642487e80%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont3e6e.eot	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/font-awesome.css)
23:18:57	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-5444642487e80%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont3e6e.html	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/font-awesome.css)
23:19:00	538685/538685	---M--	200	added ('OK')	image/jpeg	etag:%2258c12e1a-8383d%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/blog_post_2_full.jpg	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/blog/blog_post_2_full.jpg	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/blog-post-1.html)
23:19:03	631510/631510	---M--	200	added ('OK')	image/jpeg	etag:%2258c12e1a-9a2d6%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/portfolio/portfolio_details/1_2.jpg	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/images/portfolio/portfolio_details/1_2.jpg	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/portfolio-1.html)
23:19:04	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5444642487e80%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont.eot?	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfontd41d.eot	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/font-awesome.css)
23:19:05	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%22585c4aaa-6c7db%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont3e6e.svg	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/font-awesome.css)
23:19:11	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-5444642487e80%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont3e6e.woff	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/font-awesome.css)
23:19:14	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-5444642487e80%22	http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Omer/Desktop/portfolio/v1/lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/fonts/fontawesome-webfont3e6e.ttf	(from http://lmpixels.com/demo/sunshine/sunshine-version-2/sunshine-html-template/css/font-awesome.css)
